geneNames	PBMC_CD4_T_cells	PBMC_B_cells	PBMC_Monocytes	PBMC_NK_cells	PBMC_CD8_T_cells	PBMC_Dendritic_cells	PBMC_Megakaryocytes
ENSG00000101974	2.57668016110877e-06	5.95508378058494e-06	4.05032587764776e-06	0	4.60728288563342e-06	1.19633681666736e-05	0
ENSG00000203933	0	0	0	0	0	0	0
ENSG00000233145	0	0	0	0	0	0	0
ENSG00000231110	0	0	0	0	0	0	0
ENSG00000134595	0	0	0	0	0	0	0
ENSG00000230668	0	0	0	0	0	0	0
ENSG00000203930	0	0	0	0	0	0	0
ENSG00000184258	0	0	0	0	0	0	0
ENSG00000229269	0	0	0	0	0	0	0
ENSG00000227234	0	0	0	0	0	0	0
ENSG00000235604	0	0	0	0	0	0	0
ENSG00000182195	1.43557894690346e-05	8.93262567087741e-06	5.78617982521108e-07	6.64840571231019e-06	4.60728288563342e-06	5.98168408333682e-06	0
ENSG00000198573	0	0	0	0	0	0	0
ENSG00000198021	0	0	0	0	0	0	0
ENSG00000203926	0	0	0	0	0	0	0
ENSG00000223438	0	0	0	0	0	0	0
ENSG00000196406	0	0	0	0	0	0	0
ENSG00000165509	0	0	0	0	0	0	0
ENSG00000155495	0	0	0	0	0	0	0
ENSG00000046774	0	0	0	0	0	0	0
ENSG00000189326	0	0	0	0	0	0	0
ENSG00000227303	0	0	0	0	0	0	0
ENSG00000189252	0	0	0	0	0	0	0
ENSG00000179542	0	0	5.78617982521108e-07	0	0	0	0
ENSG00000203924	0	0	0	0	0	0	0
ENSG00000225970	0	0	0	0	0	0	0
ENSG00000102069	0	0	0	0	0	0	0
ENSG00000234712	0	0	0	0	0	0	0
ENSG00000203923	0	0	0	0	0	0	0
ENSG00000185985	0	0	0	0	0	0	0
ENSG00000221870	0	0	0	0	0	0	0
ENSG00000235699	0	0	0	0	0	0	0
ENSG00000224440	0	0	0	0	0	0	0
ENSG00000227083	0	0	0	0	0	0	0
ENSG00000102081	5.52145748809022e-06	4.4663128354387e-06	3.47170789512665e-06	3.32420285615509e-06	9.21456577126683e-06	0	0
ENSG00000176988	0	0	0	0	0	0	0
ENSG00000237741	0	0	0	0	0	0	0
ENSG00000155966	0	0	5.78617982521108e-07	0	0	0	0
ENSG00000010404	0.000149815546510181	0.000111657820885968	0.000111094652644053	0.000172858548520065	0.000153576096187781	0.000107670313500063	0.000129858886676478
ENSG00000241489	0	0	0	0	0	0	0
ENSG00000238039	0	0	0	0	0	0	0
ENSG00000241769	3.68097165872681e-07	1.48877094514623e-06	1.73585394756332e-06	3.32420285615509e-06	3.07152192375561e-06	0	0
ENSG00000197620	7.7300404833263e-06	7.44385472573117e-06	1.73585394756332e-05	1.32968114246204e-05	1.38218486569003e-05	5.98168408333682e-06	0
ENSG00000225261	0	0	0	0	0	0	0
ENSG00000123584	0	0	0	0	0	0	0
ENSG00000171129	0	0	0	0	0	0	0
ENSG00000155984	5.15336032221754e-06	7.44385472573117e-06	6.36479780773219e-06	9.97260856846528e-06	4.60728288563342e-06	1.79450522500105e-05	0
ENSG00000185247	0	0	0	0	0	0	0
ENSG00000171116	0	0	0	0	0	0	0
ENSG00000166008	0	0	0	0	0	0	0
ENSG00000230899	0	0	0	0	0	0	0
ENSG00000156009	0	0	0	0	0	0	0
ENSG00000197021	1.65643724642706e-05	1.9354022286901e-05	2.19874833358021e-05	9.97260856846528e-06	2.91794582756783e-05	0	0
ENSG00000224871	0	0	0	0	0	0	0
ENSG00000235703	7.36194331745362e-07	2.97754189029247e-06	5.78617982521108e-07	0	1.53576096187781e-06	5.98168408333682e-06	0
ENSG00000013619	3.68097165872681e-07	0	0	0	1.53576096187781e-06	0	0
ENSG00000171100	9.57052631268971e-06	5.95508378058494e-06	5.20756184268997e-06	0	6.14304384751122e-06	1.19633681666736e-05	0
ENSG00000063601	4.78526315634485e-06	1.04213966160236e-05	1.73585394756332e-06	3.32420285615509e-06	6.14304384751122e-06	5.98168408333682e-06	0
ENSG00000102181	5.15336032221754e-06	2.97754189029247e-06	7.5220337727744e-06	3.32420285615509e-06	1.22860876950224e-05	0	4.32862955588261e-05
ENSG00000230153	0	0	0	0	0	0	0
ENSG00000029993	2.57668016110877e-06	0	1.15723596504222e-05	6.64840571231019e-06	1.53576096187781e-06	5.98168408333682e-06	4.32862955588261e-05
ENSG00000234696	0	0	0	0	0	0	0
ENSG00000102195	0	0	0	0	0	0	0
ENSG00000269993	0	0	0	0	0	0	0
ENSG00000160131	2.28220242841062e-05	2.97754189029247e-05	8.27423715005184e-05	5.65114485546366e-05	1.99648925044115e-05	2.39267363333473e-05	4.32862955588261e-05
ENSG00000270052	0	0	0	0	0	0	0
ENSG00000214915	0	0	0	0	0	0	0
ENSG00000166049	0	0	0	0	0	0	0
ENSG00000130032	0	0	0	0	0	0	0
ENSG00000147378	0	0	0	0	0	0	0
ENSG00000183862	0	0	0	0	0	0	0
ENSG00000229967	0	0	0	0	0	0	0
ENSG00000147381	0	0	0	0	0	0	0
ENSG00000102287	0	0	0	0	0	0	0
ENSG00000124260	0	0	0	0	0	0	0
ENSG00000231937	0	0	0	0	0	0	0
ENSG00000011677	0	0	0	0	0	0	0
ENSG00000147402	0	0	0	0	0	0	0
ENSG00000197172	0	0	0	0	0	0	0
ENSG00000197463	0	0	0	0	0	0	0
ENSG00000183305	0	0	0	0	0	0	0
ENSG00000231447	0	0	0	0	0	0	0
ENSG00000213401	0	0	0	0	0	0	0
ENSG00000198930	0	0	0	0	0	0	0
ENSG00000184750	0	0	0	0	0	0	0
ENSG00000184324	0	0	0	0	0	0	0
ENSG00000221867	0	0	0	0	0	0	0
ENSG00000147400	2.35582186158516e-05	1.63764803966086e-05	1.96730114057177e-05	6.31598542669468e-05	1.84291315425337e-05	2.99084204166841e-05	0
ENSG00000147383	6.62574898570826e-06	7.44385472573117e-06	6.36479780773219e-06	2.65936228492408e-05	6.14304384751122e-06	1.19633681666736e-05	0
ENSG00000147394	1.84048582936341e-06	0	1.04151236853799e-05	0	0	0	8.65725911176522e-05
ENSG00000198883	7.36194331745362e-07	0	5.78617982521108e-06	0	1.53576096187781e-06	0	0
ENSG00000183837	2.20858299523609e-06	0	0	0	0	0	0
ENSG00000235961	0	0	0	0	0	0	0
ENSG00000224201	3.68097165872681e-07	0	0	0	0	0	0
ENSG00000257088	0	0	0	0	0	0	0
ENSG00000203902	0	0	0	0	0	0	0
ENSG00000237736	0	0	0	0	0	0	0
ENSG00000198681	0	0	0	0	0	0	0
ENSG00000063587	3.31287449285413e-06	2.97754189029247e-06	0	3.32420285615509e-06	6.14304384751122e-06	0	0
ENSG00000189420	0	0	0	0	0	0	0
ENSG00000259886	0	0	5.78617982521108e-07	0	0	0	0
ENSG00000183479	0	0	0	0	0	0	0
ENSG00000213397	1.32514979714165e-05	5.95508378058494e-06	1.67799214931121e-05	1.32968114246204e-05	1.22860876950224e-05	1.19633681666736e-05	4.32862955588261e-05
ENSG00000224963	0	0	0	0	0	0	0
ENSG00000182492	0	0	0	0	0	0	0
ENSG00000067842	0	0	0	0	0	0	0
ENSG00000147382	2.61348987769604e-05	3.57305026835096e-05	2.83522811435343e-05	2.99178257053958e-05	3.37867411613117e-05	2.39267363333473e-05	0
ENSG00000260081	4.04906882459949e-06	1.48877094514623e-06	2.31447193008443e-06	3.32420285615509e-06	1.53576096187781e-06	5.98168408333682e-06	0
ENSG00000228616	0	0	0	0	0	0	0
ENSG00000130829	0	0	0	0	0	0	0
ENSG00000130822	0	0	0	0	0	0	0
ENSG00000130821	3.68097165872681e-07	0	5.78617982521108e-07	0	0	0	0
ENSG00000185825	0.000140613117363364	0.000135478156008307	0.000152176529403051	0.000226045794218546	0.000132075442721491	0.000107670313500063	0.000432862955588261
ENSG00000101986	2.57668016110877e-06	1.48877094514623e-06	6.36479780773219e-06	3.32420285615509e-06	4.60728288563342e-06	0	0
ENSG00000232725	0	0	0	0	0	0	0
ENSG00000198753	0	0	0	0	0	0	0
ENSG00000184343	0	0	0	0	0	0	0
ENSG00000067829	7.58280161697723e-05	9.97476533247977e-05	0.000192101170197008	0.000116347099965428	9.06098967507905e-05	0.000119633681666736	4.32862955588261e-05
ENSG00000180879	0.000384293441171079	0.00034390608832878	0.00042296974522293	0.000432146371300162	0.000406976654897618	0.000370864413166883	0.000476149251147087
ENSG00000067840	4.04906882459949e-06	0	0	1.99452171369306e-05	1.53576096187781e-06	0	0
ENSG00000198910	0	0	0	0	0	0	0
ENSG00000196987	0	1.48877094514623e-06	0	0	0	0	0
ENSG00000126895	0	0	0	0	0	0	0
ENSG00000089820	5.52145748809022e-05	7.14610053670193e-05	7.29058657976596e-05	3.98904342738611e-05	4.7608589818212e-05	0.000107670313500063	0
ENSG00000102030	7.10427530134275e-05	8.18824019830429e-05	0.000104729854836321	0.000109698694253118	7.98595700176459e-05	0.000119633681666736	8.65725911176522e-05
ENSG00000102032	8.46623481507167e-06	8.93262567087741e-06	3.81887868463931e-05	3.32420285615509e-05	6.14304384751122e-06	1.19633681666736e-05	8.65725911176522e-05
ENSG00000172534	1.36195951372892e-05	1.9354022286901e-05	1.85157754406755e-05	1.32968114246204e-05	1.99648925044115e-05	2.99084204166841e-05	0
ENSG00000235802	1.84048582936341e-06	0	0	0	0	0	4.32862955588261e-05
ENSG00000177854	1.50919838007799e-05	4.4663128354387e-06	2.89308991260554e-06	3.32420285615509e-06	1.38218486569003e-05	5.98168408333682e-06	0
ENSG00000184216	3.31287449285413e-06	1.48877094514623e-05	1.85157754406755e-05	2.99178257053958e-05	4.60728288563342e-06	2.39267363333473e-05	4.32862955588261e-05
ENSG00000169057	3.23925505967959e-05	3.27529607932172e-05	2.37233372833654e-05	3.6566231417706e-05	4.7608589818212e-05	1.79450522500105e-05	0
ENSG00000102076	0	0	0	0	0	0	0
ENSG00000102080	0	0	0	0	0	0	0
ENSG00000147380	0	0	0	0	0	0	0
ENSG00000182242	0	0	0	0	0	0	0
ENSG00000166160	0	0	0	0	0	0	0
ENSG00000185254	0	0	0	0	0	0	0
ENSG00000007350	7.7300404833263e-06	0	1.15723596504222e-06	2.32694199930857e-05	6.14304384751122e-06	0	0
ENSG00000231830	0	0	0	0	0	0	0
ENSG00000196924	7.7300404833263e-05	4.31743574092408e-05	0.000199044585987261	0.000272584634204718	0.000147433052340269	7.77618930833787e-05	0.000476149251147087
ENSG00000102119	4.82207287293212e-05	3.12641898480709e-05	3.87674048289142e-05	1.99452171369306e-05	6.14304384751122e-05	2.39267363333473e-05	8.65725911176522e-05
ENSG00000147403	0.016326213597951	0.0149502378311585	0.0111603836468671	0.008809137568811	0.0132351879694629	0.0124538662615073	0.00290018180244135
ENSG00000013563	6.25765181983558e-06	8.93262567087741e-06	2.83522811435343e-05	1.99452171369306e-05	7.67880480938903e-06	4.78534726666946e-05	4.32862955588261e-05
ENSG00000102125	3.09201619333052e-05	2.97754189029247e-05	1.04151236853799e-05	2.65936228492408e-05	4.14655459707008e-05	1.79450522500105e-05	0
ENSG00000071553	3.16563562650506e-05	2.5309106067486e-05	5.43900903569841e-05	4.65388399861713e-05	3.9929785008823e-05	0.000101688629416726	4.32862955588261e-05
ENSG00000203879	2.68710931087057e-05	1.9354022286901e-05	3.29812250037032e-05	2.32694199930857e-05	2.15006534662893e-05	1.19633681666736e-05	8.65725911176522e-05
ENSG00000071859	4.49078542364671e-05	2.82866479577785e-05	7.00127758850541e-05	4.98630428423264e-05	4.14655459707008e-05	6.57985249167051e-05	4.32862955588261e-05
ENSG00000130827	1.84048582936341e-06	2.97754189029247e-06	1.15723596504222e-06	0	0	0	0
ENSG00000196976	5.33740890515388e-05	4.31743574092408e-05	4.86039105317731e-05	6.64840571231019e-05	5.83589165513566e-05	7.17802090000419e-05	4.32862955588261e-05
ENSG00000102178	2.83434817721964e-05	2.38203351223398e-05	1.33082135979855e-05	2.99178257053958e-05	3.37867411613117e-05	2.39267363333473e-05	0.000432862955588261
ENSG00000126903	8.09813764919898e-06	7.44385472573117e-06	6.36479780773219e-06	2.32694199930857e-05	1.22860876950224e-05	1.19633681666736e-05	4.32862955588261e-05
ENSG00000071889	1.80367611277614e-05	3.42417317383634e-05	9.25788772033773e-06	4.32146371300162e-05	1.38218486569003e-05	5.98168408333682e-06	8.65725911176522e-05
ENSG00000160211	1.95091497912521e-05	2.82866479577785e-05	4.8025292549252e-05	0.000103050288540808	5.68231555894788e-05	1.79450522500105e-05	0.000173145182235304
ENSG00000073009	1.47238866349072e-06	2.97754189029247e-06	1.15723596504222e-06	0	3.07152192375561e-06	5.98168408333682e-06	0
ENSG00000183678	0	0	0	0	0	0	0
ENSG00000184033	0	0	0	0	0	0	0
ENSG00000126890	0	0	0	0	0	0	0
ENSG00000160219	5.15336032221754e-06	4.4663128354387e-06	1.33082135979855e-05	1.99452171369306e-05	1.68933705806559e-05	1.19633681666736e-05	0
ENSG00000130826	2.57668016110877e-05	3.87080445738021e-05	1.56226855280699e-05	1.99452171369306e-05	3.37867411613117e-05	2.39267363333473e-05	4.32862955588261e-05
ENSG00000130830	1.10429149761804e-05	2.97754189029247e-06	9.48933491334617e-05	1.32968114246204e-05	7.67880480938903e-06	3.58901045000209e-05	0.00207774218682365
ENSG00000203870	0	0	0	0	0	0	0
ENSG00000185010	2.94477732698145e-06	0	2.89308991260554e-06	3.32420285615509e-06	7.67880480938903e-06	0	0
ENSG00000198082	0	0	0	0	0	0	0
ENSG00000197932	6.33127125301011e-05	4.76406702446795e-05	6.24907421122797e-05	4.98630428423264e-05	6.14304384751122e-05	5.38351567500314e-05	0
ENSG00000165775	6.62574898570826e-05	7.89048600927504e-05	7.92706636053918e-05	8.64292742600324e-05	7.37165261701347e-05	7.17802090000419e-05	0
ENSG00000214827	1.47238866349072e-06	0	0	0	0	0	0
ENSG00000182712	1.47238866349072e-06	2.97754189029247e-06	5.78617982521108e-07	0	1.53576096187781e-06	0	0
ENSG00000185515	1.06748178103078e-05	1.33989385063161e-05	9.25788772033773e-06	9.97260856846528e-06	1.07503267331446e-05	5.98168408333682e-06	4.32862955588261e-05
ENSG00000155959	5.77912550420109e-05	6.40171506412881e-05	3.58743149163087e-05	7.64566656915672e-05	6.60377213607456e-05	6.57985249167051e-05	4.32862955588261e-05
ENSG00000155961	3.68097165872681e-06	0	1.73585394756332e-06	0	4.60728288563342e-06	1.19633681666736e-05	0
ENSG00000155962	7.36194331745362e-07	1.48877094514623e-06	1.73585394756332e-06	0	0	6.57985249167051e-05	0
ENSG00000224216	0	0	5.78617982521108e-07	0	0	0	0
ENSG00000198307	0	0	0	0	0	0	0
ENSG00000198444	0	0	0	3.32420285615509e-06	0	0	0
ENSG00000185990	0	0	5.78617982521108e-07	0	0	0	0
ENSG00000185978	0	0	0	0	0	0	0
ENSG00000224533	0	0	0	0	0	0	0
ENSG00000225393	0	0	0	0	0	0	0
ENSG00000185973	5.8895546539629e-06	8.93262567087741e-06	1.44654495630277e-05	1.66210142807755e-05	6.14304384751122e-06	1.79450522500105e-05	0
ENSG00000168939	0	0	0	0	0	0	0
ENSG00000124333	2.79753846063238e-05	2.67978770126322e-05	2.1408865353281e-05	7.64566656915672e-05	2.61079363519227e-05	4.78534726666946e-05	8.65725911176522e-05
ENSG00000124334	0	0	0	0	0	0	0
ENSG00000185203	0	0	0	0	0	0	0
ENSG00000253896	0	0	0	0	0	0	0
ENSG00000176269	0	0	0	0	0	0	0
ENSG00000250210	0	0	0	0	0	0	0
ENSG00000172748	2.20858299523609e-06	1.48877094514623e-06	1.15723596504222e-06	0	0	0	0
ENSG00000272240	0	0	0	0	0	0	0
ENSG00000273402	0	1.48877094514623e-06	0	0	0	0	0
ENSG00000182366	0	0	0	0	0	0	0
ENSG00000147364	2.46625101134696e-05	1.78652513417548e-05	1.6201303510591e-05	3.6566231417706e-05	2.30364144281671e-05	4.18717885833578e-05	0
ENSG00000272293	0	0	0	0	0	0	0
ENSG00000272005	3.68097165872681e-07	1.48877094514623e-06	0	0	0	0	0
ENSG00000180190	0	0	1.15723596504222e-06	0	0	0	8.65725911176522e-05
ENSG00000104714	4.49078542364671e-05	7.89048600927504e-05	8.79499333432084e-05	6.31598542669468e-05	3.53225021231895e-05	2.99084204166841e-05	4.32862955588261e-05
ENSG00000237647	0	0	0	0	0	0	0
ENSG00000254160	0	0	0	0	0	0	0
ENSG00000253640	0	0	0	0	0	0	0
ENSG00000260721	0	0	0	0	0	0	0
ENSG00000198010	0	0	0	0	1.53576096187781e-06	0	0
ENSG00000253267	0	0	0	0	0	0	0
ENSG00000182372	9.93862347856239e-06	3.72192736286559e-05	1.6201303510591e-05	1.32968114246204e-05	3.07152192375561e-06	4.78534726666946e-05	4.32862955588261e-05
ENSG00000253982	2.13496356206155e-05	2.08427932320473e-05	1.79371574581543e-05	2.32694199930857e-05	1.53576096187781e-05	1.79450522500105e-05	8.65725911176522e-05
ENSG00000104728	1.10429149761804e-06	0	0	0	0	0	0
ENSG00000253696	0	0	0	0	0	0	0
ENSG00000253764	0	0	0	0	0	0	0
ENSG00000176595	1.47238866349072e-06	1.48877094514623e-06	1.27295956154644e-05	3.32420285615509e-06	0	0	0
ENSG00000270988	0	0	0	0	0	0	0
ENSG00000253805	0	0	0	0	0	0	0
ENSG00000036448	3.31287449285413e-06	7.44385472573117e-06	1.73585394756332e-06	2.65936228492408e-05	0	5.98168408333682e-06	0
ENSG00000253444	0	0	0	0	0	0	0
ENSG00000253855	0	0	0	0	0	0	0
ENSG00000249694	0	0	0	0	0	0	0
ENSG00000254319	0	0	5.78617982521108e-07	0	0	0	0
ENSG00000253853	0	0	0	0	0	0	0
ENSG00000183117	0	0	0	0	0	0	0
ENSG00000253510	0	0	0	0	0	0	0
ENSG00000254007	0	0	0	0	0	0	0
ENSG00000253189	0	0	0	0	0	0	0
ENSG00000253880	0	0	0	0	0	0	0
ENSG00000246089	8.09813764919898e-06	2.08427932320473e-05	6.9434157902533e-06	6.64840571231019e-06	1.22860876950224e-05	0	0
ENSG00000147316	9.57052631268971e-06	1.63764803966086e-05	6.36479780773219e-06	1.99452171369306e-05	7.67880480938903e-06	1.19633681666736e-05	0
ENSG00000091879	1.47238866349072e-06	4.4663128354387e-06	1.73585394756332e-06	3.32420285615509e-06	3.07152192375561e-06	0	0
ENSG00000271743	0	0	0	0	0	0	0
ENSG00000249898	0	1.48877094514623e-06	0	0	1.53576096187781e-06	0	4.32862955588261e-05
ENSG00000271927	0	0	5.78617982521108e-07	0	1.53576096187781e-06	0	0
ENSG00000155189	7.7300404833263e-06	1.33989385063161e-05	3.47170789512665e-06	3.32420285615509e-06	0	0	0
ENSG00000245857	0	0	0	0	0	0	0
ENSG00000164825	0	0	5.78617982521108e-07	0	0	0	0
ENSG00000164822	0	0	0	0	0	0	0
ENSG00000254625	0	0	0	0	0	0	0
ENSG00000164821	0	0	0	0	0	0	0
ENSG00000206047	0	0	0	0	0	0	0
ENSG00000240247	0	0	0	0	0	0	0
ENSG00000239839	0	0	0	0	0	0	0
ENSG00000164816	0	0	0	0	0	0	0
ENSG00000215374	0	1.48877094514623e-06	0	3.32420285615509e-06	0	0	0
ENSG00000215372	0	0	0	0	0	0	0
ENSG00000177257	0	0	0	0	0	0	0
ENSG00000177243	0	0	0	0	0	0	0
ENSG00000164871	0	0	0	0	0	0	0
ENSG00000177023	0	0	0	0	0	0	0
ENSG00000187082	0	0	0	0	0	0	0
ENSG00000186599	0	0	0	0	0	0	0
ENSG00000198129	0	0	0	0	0	0	0
ENSG00000255251	0	0	0	0	0	0	0
ENSG00000255378	0	0	0	0	0	0	0
ENSG00000186572	0	0	0	0	0	0	0
ENSG00000186562	0	0	0	0	0	0	0
ENSG00000186579	0	0	0	0	0	0	0
ENSG00000176782	0	0	0	0	0	0	0
ENSG00000178287	0	0	0	0	0	0	0
ENSG00000176797	0	0	0	0	0	0	0
ENSG00000171711	0	0	0	0	0	0	0
ENSG00000215356	0	0	0	0	0	0	0
ENSG00000225725	0	0	0	0	0	0	0
ENSG00000253893	0	0	0	0	0	0	0
ENSG00000268955	0	0	0	0	0	0	0
ENSG00000182319	9.93862347856239e-06	2.97754189029247e-06	2.31447193008443e-06	0	9.21456577126683e-06	1.79450522500105e-05	0
ENSG00000253505	0	0	0	0	0	0	0
ENSG00000254153	0	0	0	0	0	0	0
ENSG00000253343	0	0	0	0	0	0	0
ENSG00000253774	0	0	0	0	0	0	0
ENSG00000253130	0	0	0	0	0	0	0
ENSG00000253958	0	0	2.31447193008443e-06	0	0	1.19633681666736e-05	0
ENSG00000254367	0	0	0	0	0	0	0
ENSG00000147324	5.8895546539629e-06	0	2.31447193008443e-06	0	3.07152192375561e-06	0	0
ENSG00000104626	5.8895546539629e-06	8.93262567087741e-06	3.47170789512665e-06	1.99452171369306e-05	6.14304384751122e-06	5.98168408333682e-06	0
ENSG00000173281	3.31287449285413e-06	2.97754189029247e-06	1.73585394756332e-06	3.32420285615509e-06	3.07152192375561e-06	0	0
ENSG00000254340	0	0	0	0	0	0	0
ENSG00000253426	3.68097165872681e-07	0	0	0	0	0	0
ENSG00000253252	0	0	0	0	0	0	0
ENSG00000248538	0	0	0	0	0	0	0
ENSG00000254235	0	0	0	0	0	0	0
ENSG00000253887	0	0	0	0	0	0	0
ENSG00000253735	0	0	0	0	0	0	0
ENSG00000254237	0	0	0	0	0	0	0
ENSG00000272267	7.36194331745362e-07	0	0	0	0	0	0
ENSG00000173273	6.25765181983558e-06	4.4663128354387e-06	5.78617982521108e-06	6.64840571231019e-06	6.14304384751122e-06	1.19633681666736e-05	0
ENSG00000253230	0	0	0	0	0	0	0
ENSG00000260093	0	0	0	0	0	0	0
ENSG00000175806	2.24539271182335e-05	2.23315641771935e-05	4.74466745667309e-05	9.97260856846528e-06	1.38218486569003e-05	4.18717885833578e-05	4.32862955588261e-05
ENSG00000253641	0	0	0	0	0	0	0
ENSG00000253678	0	0	0	0	0	0	0
ENSG00000253649	0	0	0	0	0	0	0
ENSG00000272505	0	0	0	0	0	0	0
ENSG00000184647	0	0	0	0	0	0	0
ENSG00000183638	0	0	0	0	0	0	0
ENSG00000171060	0	0	0	0	0	0	0
ENSG00000171056	0	2.97754189029247e-06	1.15723596504222e-06	0	0	0	0
ENSG00000258724	0	0	0	0	0	0	0
ENSG00000248896	0	0	0	0	0	0	0
ENSG00000254093	1.54600809666526e-05	1.04213966160236e-05	5.78617982521108e-06	1.32968114246204e-05	1.84291315425337e-05	1.79450522500105e-05	0
ENSG00000253695	0	0	0	0	0	0	0
ENSG00000171044	1.47238866349072e-06	1.48877094514623e-06	1.73585394756332e-06	3.32420285615509e-06	0	5.98168408333682e-06	0
ENSG00000254839	0	0	0	0	0	0	0
ENSG00000215346	3.68097165872681e-07	0	0	3.32420285615509e-06	0	0	0
ENSG00000270076	0	0	0	0	0	0	0
ENSG00000236827	0	0	0	0	0	0	0
ENSG00000104643	1.28834008055438e-05	2.38203351223398e-05	8.67926973781662e-06	1.99452171369306e-05	1.53576096187781e-05	1.79450522500105e-05	0
ENSG00000246477	0	0	0	0	0	0	0
ENSG00000177710	3.68097165872681e-07	0	0	0	1.53576096187781e-06	0	0
ENSG00000255020	0	0	0	0	0	0	0
ENSG00000184608	0	0	0	0	0	0	0
ENSG00000154319	0	1.48877094514623e-06	1.15723596504222e-06	0	0	0	0
ENSG00000136573	4.04906882459949e-06	0.000187585139088426	5.78617982521108e-07	0	3.83940240469451e-05	1.79450522500105e-05	4.32862955588261e-05
ENSG00000269954	0	0	0	0	0	0	0
ENSG00000254774	0	0	0	0	0	0	0
ENSG00000255518	0	0	0	0	0	0	0
ENSG00000255354	0	0	0	0	0	0	0
ENSG00000170983	0	0	0	0	0	0	0
ENSG00000136574	0	0	0	0	0	0	0
ENSG00000255394	0	0	0	0	0	0	0
ENSG00000154328	1.28834008055438e-05	2.5309106067486e-05	1.15723596504222e-06	9.97260856846528e-06	1.84291315425337e-05	5.98168408333682e-06	0
ENSG00000079459	4.52759514023398e-05	8.63487148184816e-05	5.20756184268997e-05	0.000116347099965428	5.5287394627601e-05	0.000185432206583442	8.65725911176522e-05
ENSG00000255046	2.20858299523609e-06	0	0	3.32420285615509e-06	3.07152192375561e-06	5.98168408333682e-06	0
ENSG00000164733	4.04906882459949e-05	3.87080445738021e-05	0.000374365834691157	3.32420285615509e-05	3.37867411613117e-05	0.000149542102083421	4.32862955588261e-05
ENSG00000205884	0	0	0	0	0	0	0
ENSG00000205883	0	0	0	0	0	0	0
ENSG00000205882	0	0	0	0	0	0	0
ENSG00000255098	3.68097165872681e-07	0	5.20756184268997e-06	0	0	0	0
ENSG00000233050	0	0	0	0	0	0	0
ENSG00000215343	0	0	0	0	0	0	0
ENSG00000255052	0	1.48877094514623e-06	0	0	0	0	0
ENSG00000223443	0	0	0	0	0	0	0
ENSG00000186523	0	1.48877094514623e-06	5.78617982521108e-07	0	0	0	0
ENSG00000255495	0	0	0	0	1.53576096187781e-06	0	0
ENSG00000232948	0	0	0	0	0	0	0
ENSG00000270074	0	0	0	0	0	0	0
ENSG00000145002	0	0	0	0	0	0	0
ENSG00000270154	0	0	5.78617982521108e-07	0	0	0	0
ENSG00000154359	2.94477732698145e-06	5.95508378058494e-06	3.47170789512665e-06	0	4.60728288563342e-06	5.98168408333682e-06	0
ENSG00000254813	3.68097165872681e-07	0	1.15723596504222e-06	0	0	0	0
ENSG00000255494	0	0	0	0	0	0	0
ENSG00000250305	0	0	0	0	0	0	0
ENSG00000164741	3.68097165872681e-07	0	1.15723596504222e-06	0	0	0	0
ENSG00000253932	0	0	0	0	0	0	0
ENSG00000255069	0	0	0	0	0	0	0
ENSG00000164743	0	0	0	0	0	0	0
ENSG00000254753	0	0	0	0	0	0	0
ENSG00000185053	0	0	0	0	0	0	0
ENSG00000254575	0	0	0	0	0	0	0
ENSG00000104723	0	0	0	0	0	0	0
ENSG00000253648	0	0	0	0	0	0	0
ENSG00000038945	0	0	5.78617982521108e-07	0	0	0	0
ENSG00000253184	0	0	0	0	0	0	0
ENSG00000253496	0	0	0	0	0	0	0
ENSG00000078579	0	0	0	0	0	0	0
ENSG00000155970	8.09813764919898e-06	1.78652513417548e-05	1.15723596504222e-06	3.32420285615509e-06	4.60728288563342e-06	0	0
ENSG00000249258	0	0	0	0	0	0	0
ENSG00000104219	4.41716599047217e-06	4.4663128354387e-06	3.47170789512665e-06	0	6.14304384751122e-06	1.19633681666736e-05	0
ENSG00000271948	0	0	0	0	1.53576096187781e-06	0	0
ENSG00000198791	6.66255870229553e-05	5.80620668607031e-05	4.8025292549252e-05	5.31872456984815e-05	5.22158727038454e-05	1.79450522500105e-05	0
